dist,npc_hp,npc_stamina,npc_current_action,player_hp,player_stamina,player_action,new_action
134,0.99,0.27,1,0.78,0.03,8,1
47,0.67,0.06,5,0.92,0.68,7,6
118,0.55,0.26,5,0.56,0.18,1,6
106,0.54,0.31,3,0.17,0.79,4,1
52,0.43,0.07,3,0.13,0.46,5,3
56,0.47,0.38,5,0.19,0.24,3,5
68,0.43,0.91,5,0.49,0.38,1,6
97,0.34,0.89,6,0.66,0.86,8,7
270,0.32,0.28,0,0.47,0.65,7,0
160,0.23,0.01,6,0.69,0.09,8,0
197,0.21,0.61,1,0.04,0.78,0,1
63,0.6,0.6,3,0.77,0.81,6,1
155,0.62,0.32,6,0.07,0.62,6,0
41,0.33,0.18,3,0.18,0.72,8,4
205,0.98,0.4,0,0.41,0.53,1,1
101,0.02,0.05,0,0.71,0.73,1,0
135,0.73,0.37,0,0.43,0.63,7,1
51,0.09,0.66,3,0.09,0.83,0,5
36,0.55,0.06,1,0.59,0.53,8,4
130,0.98,0.27,6,0.71,0.3,0,0
104,0.42,0.94,0,0.96,0.73,0,1
97,0.93,0.66,6,0.06,0.51,7,7
150,0.28,0.03,0,0.73,0.12,1,0
265,0.18,0.53,0,0.73,0.83,5,1
199,0.96,0.25,3,0.37,0.28,7,0
21,0.94,0.87,0,0.48,0.95,1,4
119,0.12,0.16,6,0.41,0.07,4,0
88,0.25,0.85,3,0.83,0.51,0,1
36,0.23,0.42,3,0.29,0.88,7,4
119,0.31,0.49,0,0.12,0.14,3,1
32,0.16,0.11,0,0.3,0.33,6,4
210,0.22,0.66,3,0.28,0.04,8,1
21,0.75,0.43,3,0.07,0.83,1,4
172,0.91,0.9,1,0.88,0.83,7,1
30,0.33,0.25,5,0.07,0.71,1,5
133,0.4,0.96,3,0.05,0.38,5,1
109,0.09,0.43,6,0.62,0.85,5,7
19,0.8,0.32,3,0.14,0.65,1,4
78,0.31,0.25,5,0.48,0.52,0,6
59,0.19,0.5,5,0.36,0.74,7,6
244,0.96,0.01,0,0.28,0.96,3,0
132,0.97,0.91,0,0.91,0.33,7,1
186,0.28,0.72,6,0.08,0.33,0,7
227,0.23,0.19,0,0.71,0.37,7,0
48,0.78,0.45,6,0.62,0.13,2,0
77,0.84,0.17,6,0.16,0.82,0,0
201,0.96,0.36,3,0.72,0.75,5,1
23,0.95,0.83,6,0.12,0.18,7,0
280,0.48,0.65,5,0.37,0.4,5,6
58,0.02,0.45,6,0.5,0.33,0,7
45,0.83,0.47,0,0.93,0.52,0,4
33,0.93,0.85,5,0.43,0.01,8,4
36,0.96,0.38,6,0.94,0.43,4,0
96,0.3,0.22,5,0.39,0.98,8,1
9,0.71,0.97,3,1.0,0.43,3,4
63,0.23,0.16,3,0.57,0.63,0,0
114,0.96,0.77,3,0.1,0.11,5,1
237,0.38,0.99,5,0.56,0.0,2,6
180,0.1,0.97,6,0.69,0.35,3,7
161,0.64,0.7,0,0.83,0.93,4,1
42,0.69,0.79,1,0.86,0.68,2,0
16,0.55,0.45,3,0.62,0.45,7,4
37,0.82,0.42,0,0.19,0.64,6,4
92,0.21,0.16,3,0.98,0.35,3,0
51,0.9,0.95,0,0.54,0.79,8,4
128,0.31,0.24,0,0.41,0.67,3,0
116,0.65,0.74,6,0.49,0.78,5,7
65,0.02,0.43,5,0.57,0.32,4,5
192,0.09,0.79,5,0.49,0.27,2,6
56,0.11,0.19,6,0.57,0.45,5,0
201,0.64,0.27,1,0.25,0.42,6,1
99,0.64,0.41,5,0.16,0.21,6,1
106,0.3,0.69,1,0.71,0.93,0,1
60,0.18,0.96,5,0.98,0.05,7,6
203,0.64,0.75,1,0.59,0.57,1,1
11,0.19,0.15,3,0.89,0.03,1,3
100,0.75,0.6,5,0.35,0.13,3,6
128,0.89,0.91,6,0.36,0.48,6,7
195,0.43,0.57,5,0.05,0.94,8,1
100,0.33,0.53,6,0.05,0.7,0,7
88,0.84,0.92,5,0.96,0.86,2,6
177,0.85,0.12,0,0.74,0.14,1,0
59,0.71,0.4,5,0.43,0.56,1,5
260,0.54,0.89,6,0.28,0.62,6,7
95,0.29,0.97,0,0.93,0.4,7,1
95,0.09,0.06,0,0.49,0.92,3,0
79,0.62,0.71,6,0.55,0.82,4,7
137,0.32,0.35,5,0.46,0.09,2,6
165,0.91,0.09,3,0.78,0.67,0,0
59,0.62,0.2,3,0.14,0.75,6,4
42,0.58,0.76,3,0.83,0.75,8,4
137,0.1,0.13,6,0.49,0.33,2,0
34,0.44,0.28,5,0.66,0.26,7,5
121,0.67,0.17,0,0.25,0.77,7,0
208,0.06,0.54,5,0.01,0.24,0,6
54,0.14,0.85,5,0.19,0.4,6,5
119,0.25,0.68,5,0.9,0.83,2,6
77,0.42,0.25,5,0.84,0.71,0,6
44,0.52,0.68,0,0.83,0.86,0,4
113,0.23,0.01,0,0.82,0.77,6,1
59,0.72,0.88,3,0.01,0.6,5,2
221,0.91,0.63,1,0.18,0.18,4,1
207,0.19,0.93,6,0.33,0.7,7,7
24,0.74,0.59,6,0.52,0.87,3,7
157,0.98,0.87,0,0.71,0.33,8,1
50,0.02,0.09,3,0.5,0.25,3,0
189,0.82,0.59,5,0.2,0.95,6,1
120,0.21,0.09,0,0.67,0.35,0,0
147,0.73,0.99,6,0.83,0.77,0,7
80,0.28,0.22,5,0.24,0.21,5,6
127,0.35,0.4,5,0.26,0.85,0,6
27,0.53,0.74,6,0.13,0.14,5,0
59,0.73,0.23,6,0.98,0.08,7,0
106,0.79,0.25,1,0.13,0.58,8,1
12,0.69,0.59,6,0.29,0.41,5,7
101,0.94,0.62,6,0.52,0.34,7,7
63,0.88,0.22,3,0.15,0.13,5,0
19,0.4,0.45,1,0.22,0.5,5,2
114,0.35,0.49,3,0.8,0.92,1,1
187,0.67,0.34,0,0.52,0.39,0,1
136,0.61,0.41,3,0.24,0.38,6,1
166,0.32,0.13,6,0.28,0.27,4,0
123,0.59,0.76,0,0.64,0.94,1,1
95,0.83,0.6,6,0.97,0.89,8,7
214,0.43,0.49,1,0.28,0.22,6,1
72,0.31,0.69,5,1.0,0.37,0,6
214,0.48,0.66,3,0.84,0.29,0,1
94,0.11,0.87,6,0.83,0.0,2,0
48,0.54,0.48,6,0.23,0.27,6,0
84,0.97,0.22,6,0.94,0.28,3,0
98,0.73,0.16,3,0.96,0.69,3,0
85,0.61,0.79,5,0.19,0.52,2,6
65,0.1,0.39,1,0.1,0.66,0,1
146,0.54,0.87,5,0.63,0.82,3,6
138,0.11,0.56,0,0.66,0.03,5,1
110,0.64,0.32,1,0.87,0.78,0,1
162,0.46,0.8,0,0.54,0.63,0,1
145,0.87,0.14,5,0.83,0.75,8,1
92,0.74,0.57,3,0.06,0.92,2,1
102,0.9,0.53,0,0.23,0.99,5,1
118,0.84,0.54,6,0.83,0.13,3,0
124,0.34,0.1,6,0.8,0.05,1,0
38,0.05,0.08,3,0.26,0.39,4,3
201,0.16,0.78,3,0.93,0.35,6,1
40,0.95,0.93,6,0.63,0.95,4,7
148,0.97,0.31,0,0.2,0.74,6,1
75,0.44,0.17,1,0.9,0.12,6,1
125,0.69,0.58,0,0.84,0.46,3,1
148,0.56,0.21,0,0.32,0.98,1,0
151,0.8,0.96,5,0.53,0.92,4,6
85,0.41,0.91,6,0.48,0.56,2,7
5,0.62,0.81,6,0.74,0.87,5,7
66,0.07,0.5,5,0.13,0.17,7,6
194,0.94,0.68,0,0.85,0.8,8,1
182,0.99,0.4,6,0.18,0.1,1,0
169,0.86,0.01,5,0.47,0.15,8,1
120,0.66,0.23,5,0.47,0.41,7,6
121,0.21,0.14,5,0.33,0.79,4,6
144,0.1,0.94,6,0.97,0.8,0,7
154,0.23,0.24,0,0.9,0.21,1,0
86,0.9,0.67,6,0.32,0.57,4,7
147,0.34,0.24,0,0.82,0.09,0,0
156,0.6,0.82,3,0.26,0.55,8,1
29,0.81,0.15,3,0.21,0.27,1,3
209,0.2,0.85,3,0.86,0.18,0,1
41,0.86,0.69,5,0.44,0.15,2,6
79,0.94,0.19,6,0.16,0.63,5,0
14,0.07,0.05,3,0.32,0.98,7,3
216,0.68,0.33,3,0.31,0.49,1,1
207,0.06,0.87,1,0.82,0.93,2,1
167,0.49,0.96,3,0.62,0.55,7,1
155,0.19,0.45,5,0.84,0.44,0,6
62,0.33,0.94,6,0.74,0.57,7,7
21,0.05,0.89,0,0.37,0.05,7,5
35,0.21,0.66,6,0.52,0.98,7,7
291,0.99,0.35,1,0.4,0.28,2,1
40,0.54,0.97,6,0.83,0.53,7,7
178,0.11,0.41,1,0.49,0.82,1,1
69,0.19,0.7,3,0.69,0.15,8,1
185,0.97,0.63,0,0.3,0.39,6,1
244,0.96,0.42,5,0.22,0.51,7,6
262,0.25,0.17,0,0.67,0.33,5,0
199,0.66,0.14,5,0.46,0.01,1,6
101,0.58,0.62,0,0.86,0.69,3,1
72,0.11,0.13,1,0.33,0.19,7,0
40,0.78,0.47,1,0.28,0.72,2,4
98,0.07,0.55,6,0.07,0.3,5,7
73,0.79,0.37,3,0.88,0.13,6,1
59,0.11,0.81,1,0.59,0.41,3,5
50,0.77,0.21,5,0.05,0.3,0,5
212,0.84,0.41,5,0.97,0.31,4,6
205,0.22,0.67,6,0.06,0.7,6,7
41,0.62,0.63,3,0.54,0.5,2,4
113,0.56,0.59,0,0.14,0.13,3,1
100,0.06,0.68,1,0.25,0.28,5,1
40,0.25,0.29,3,0.33,0.9,8,4
68,0.06,0.78,5,0.24,0.11,3,6
95,0.59,0.43,0,0.55,0.16,7,1
142,0.08,0.28,0,0.39,0.08,5,0
29,0.78,0.07,0,0.1,0.77,5,3
147,0.42,0.24,1,0.05,0.11,2,0
45,0.51,0.52,0,0.96,0.7,0,4
209,0.21,0.44,5,0.91,0.67,5,6
76,0.12,0.73,0,0.92,0.93,3,1
55,0.11,0.98,0,0.23,0.02,0,5
60,0.8,0.07,6,0.68,0.15,7,0
56,0.63,0.01,1,0.01,0.32,6,4
12,0.67,0.1,5,0.46,0.52,4,6
47,0.52,0.47,3,0.79,0.2,4,3
293,0.81,0.02,0,0.82,0.99,6,1
109,0.8,0.45,0,0.28,0.86,2,1
78,0.74,0.46,1,0.49,0.25,8,1
154,0.43,0.62,5,0.78,0.8,2,6
107,0.47,0.94,0,0.87,0.9,8,1
26,0.18,0.77,1,0.75,0.18,2,5
41,0.08,0.79,0,0.25,0.64,3,5
144,0.07,0.23,1,0.58,0.7,4,0
248,0.55,0.26,6,0.22,0.55,0,0
114,0.04,0.33,0,0.63,0.51,3,1
47,0.79,0.62,3,0.97,0.06,8,4
62,0.69,0.29,0,0.85,0.92,4,0
238,0.97,0.44,0,0.9,0.75,8,1
76,0.4,0.03,1,0.39,0.93,8,1
21,0.55,0.71,5,0.41,0.49,8,4
64,0.73,1.0,6,0.5,0.73,2,7
22,0.63,0.41,3,0.86,0.82,0,4
55,0.43,0.25,3,0.85,0.82,3,0
121,0.89,0.88,6,0.72,0.62,5,7
23,0.17,0.2,1,0.15,0.8,6,4
75,0.81,0.57,5,0.58,0.48,3,6
108,1.0,0.93,3,0.7,0.94,2,1
37,0.15,1.0,0,0.17,0.63,8,5
246,0.4,0.48,5,0.23,0.96,3,6
81,0.96,0.91,1,0.61,0.94,4,1
90,0.69,0.14,3,0.53,0.55,6,1
227,0.16,0.12,3,0.44,0.85,0,0
50,0.44,0.73,3,0.95,0.35,7,4
77,0.42,0.05,5,0.97,0.45,2,6
60,0.09,0.79,3,0.65,0.2,2,4
91,0.85,0.82,0,0.02,0.49,6,1
45,0.83,0.54,0,0.43,0.08,4,3
50,0.86,0.23,6,0.99,0.71,8,0
198,0.11,0.5,6,0.22,0.21,3,0
18,0.26,0.35,0,0.87,0.11,0,4
131,0.45,0.25,6,0.02,0.33,7,0
178,0.22,0.73,1,0.34,0.72,6,1
72,0.05,0.06,5,0.74,0.8,2,6
106,0.12,0.64,0,0.2,0.99,8,1
56,0.87,0.92,5,0.42,0.84,6,4
158,0.35,0.67,6,0.15,0.33,0,7
103,0.5,0.54,0,0.75,0.29,2,1
62,0.37,0.77,5,0.38,0.28,1,5
55,0.01,0.37,6,0.94,0.13,7,0
286,0.78,0.75,6,0.71,0.32,6,7
227,0.74,1.0,0,0.99,0.61,4,1
69,0.9,0.45,5,0.55,0.93,0,6
35,0.72,0.8,3,0.61,0.08,0,5
191,0.22,0.16,1,0.92,0.71,0,0
32,0.06,0.25,0,0.26,0.15,3,0
56,0.6,0.95,6,0.64,0.81,6,7
213,0.19,0.55,1,0.96,0.23,2,1
91,0.31,0.07,3,0.63,0.26,1,0
46,0.16,0.07,3,0.93,0.22,0,3
197,0.03,0.13,5,0.02,0.74,3,6
63,0.08,0.53,3,0.6,0.58,5,1
68,0.33,0.57,5,0.03,0.66,2,6
28,0.43,0.32,0,0.63,0.08,2,4
26,0.5,0.67,3,0.51,0.1,7,5
241,0.75,0.6,0,0.82,0.72,5,1
194,1.0,0.66,5,0.52,0.65,6,1
178,0.03,0.35,6,0.09,0.27,6,0
87,0.63,0.31,6,0.85,0.84,4,0
58,0.13,0.86,6,0.35,0.1,0,0
17,0.01,0.24,5,0.99,0.68,3,5
135,0.62,0.47,6,0.99,0.83,1,7
139,0.65,0.75,0,0.8,0.52,0,1
96,0.94,0.9,0,0.76,0.97,1,1
199,0.22,0.76,6,0.91,0.09,6,0
92,0.43,0.73,3,0.01,0.86,6,1
109,0.87,0.55,1,0.09,0.31,6,1
66,0.86,0.23,6,0.25,0.26,0,0
141,0.3,0.63,0,0.68,0.03,8,1
27,0.29,0.28,1,0.07,0.51,5,3
158,0.81,0.69,0,0.33,0.35,6,1
76,0.16,0.61,3,0.06,0.22,0,1
21,0.66,0.72,6,0.09,0.91,7,7
111,0.59,0.17,0,0.8,0.83,0,0
103,0.57,0.51,0,0.16,0.69,7,1
45,0.11,0.01,0,0.09,0.55,8,4
69,0.97,0.76,3,0.94,0.32,3,1
19,0.84,0.48,0,0.87,0.87,8,4
165,0.39,0.71,1,0.98,0.29,4,1
62,0.22,0.69,3,0.47,0.57,7,1
253,0.16,0.2,1,0.41,0.46,7,0
92,0.24,0.78,1,0.95,0.39,1,1
117,0.31,0.33,3,0.34,0.28,6,1
254,0.17,0.7,3,0.81,0.86,8,1
62,0.67,0.36,6,0.22,0.32,8,0
51,0.98,0.42,6,0.67,0.29,5,0
164,0.87,0.87,5,0.95,0.68,8,1
49,0.41,0.32,1,0.31,0.7,3,0
105,0.94,0.74,5,0.03,0.64,0,6
117,0.68,0.89,3,0.08,0.58,4,1
21,0.86,0.41,5,0.69,0.66,3,5
154,0.76,0.99,0,0.74,0.08,0,1
49,0.54,0.85,6,0.47,0.61,4,7
68,0.54,0.2,0,0.26,0.38,3,0
66,0.36,0.04,1,0.71,0.8,0,0
59,0.18,0.29,5,0.31,0.48,6,4
102,0.21,0.21,3,0.1,0.31,2,0
10,0.29,0.29,1,0.3,0.86,0,3
216,0.19,0.13,6,0.05,0.24,8,0
124,0.45,0.21,5,0.83,0.51,4,6
156,0.7,0.49,5,0.3,0.13,0,6
263,0.92,0.68,6,0.78,0.43,5,7
219,0.86,0.21,6,0.37,0.25,8,0
75,0.57,0.79,5,0.57,0.94,2,6
56,0.4,0.31,3,0.91,0.55,0,4
182,0.79,0.93,1,0.64,0.73,6,1
81,0.39,0.96,6,0.11,0.47,8,7
257,0.61,0.01,6,0.93,0.85,8,0
4,0.11,0.04,3,0.43,0.82,0,3
209,0.08,0.37,0,0.85,0.61,0,1
37,0.68,0.95,1,0.79,0.71,2,4
196,0.22,0.21,1,0.58,0.71,6,1
217,0.47,0.79,1,0.45,0.06,7,1
77,0.1,0.72,3,0.64,0.77,2,1
83,0.83,0.41,3,0.83,0.47,8,1
35,0.74,0.14,6,0.48,0.1,8,0
100,0.6,0.23,5,0.36,0.57,6,1
63,0.25,0.18,6,0.15,0.16,6,0
31,0.39,0.67,1,0.86,0.79,4,3
27,0.97,0.5,3,0.85,0.63,1,5
160,0.35,0.72,1,0.34,0.1,5,1
139,0.6,0.31,6,0.82,0.37,6,0
152,0.52,0.69,0,0.52,0.47,1,1
191,0.59,0.48,1,0.93,0.11,0,1
33,0.39,0.74,1,0.18,0.84,8,5
34,0.25,0.7,6,0.26,0.16,0,0
18,0.3,0.55,3,0.51,0.32,4,3
169,0.69,0.43,6,0.35,0.24,0,0
89,0.04,0.59,1,0.43,0.16,6,1
25,0.84,0.09,6,0.23,0.04,3,0
56,0.6,0.65,3,0.82,0.62,8,5
187,0.62,0.56,3,0.4,0.24,0,1
46,0.1,0.85,3,0.87,0.68,8,5
53,0.02,0.71,3,0.18,0.53,4,2
52,0.36,0.47,3,0.61,0.92,4,3
40,0.06,0.95,6,0.54,0.7,3,7
123,0.85,0.39,3,0.31,0.79,5,1
212,0.32,0.41,0,0.8,0.39,8,1
155,0.67,0.81,5,0.27,0.52,5,6
148,0.87,0.9,3,0.6,0.18,7,1
41,0.03,0.59,0,0.99,0.82,0,5
59,0.63,0.17,0,0.83,0.53,4,3
87,0.79,0.47,1,0.74,0.63,1,1
42,0.78,0.64,0,0.18,0.82,6,4
59,0.09,0.23,3,0.1,0.23,6,4
99,0.46,0.79,0,0.43,0.97,1,1
49,0.84,0.95,6,0.05,0.55,6,7
8,0.26,0.88,1,0.34,0.17,1,5
61,0.57,0.72,3,0.29,0.89,6,1
209,0.48,0.93,3,0.87,1.0,2,1
63,0.88,0.1,5,0.04,0.68,6,1
138,0.33,0.81,3,0.49,0.69,5,1
149,0.87,0.03,3,0.36,0.22,2,0
175,0.55,0.79,6,0.86,0.95,3,7
77,0.24,0.96,3,0.66,0.87,7,1
86,0.67,0.23,1,0.8,0.36,3,0
62,0.29,0.38,0,0.75,0.26,8,1
183,0.54,0.85,6,0.63,0.35,1,7
102,0.07,0.53,0,0.14,0.04,5,1
87,0.5,0.86,6,0.68,0.38,5,7
94,0.13,0.41,3,0.05,0.95,2,1
119,0.11,0.37,3,0.49,0.92,4,1
90,0.45,0.79,6,0.86,0.88,0,7
32,0.43,0.67,0,0.02,0.52,7,5
79,0.14,0.53,1,0.67,0.16,1,1
225,0.12,0.54,1,0.93,0.56,3,1
121,1.0,0.73,1,0.24,0.51,8,1
188,0.97,0.3,6,0.54,0.31,2,0
125,0.35,0.26,6,0.16,0.88,0,0
87,0.9,0.28,1,0.56,0.41,6,1
133,0.34,0.63,0,0.65,0.66,2,1
113,0.54,0.83,0,0.26,0.99,6,1
25,0.01,0.5,0,0.88,0.5,1,4
81,0.32,0.41,6,0.66,0.54,6,7
73,0.96,0.27,5,0.47,0.52,0,6
64,0.27,0.76,6,0.64,0.71,4,7
57,0.4,0.86,0,0.8,0.99,1,4
76,0.79,0.51,6,0.52,0.54,0,7
125,0.49,0.84,0,0.2,0.8,8,1
14,0.06,0.15,3,0.41,0.28,4,3
52,0.17,0.34,0,0.08,0.31,8,4
116,0.69,0.84,6,0.16,0.74,6,7
84,0.54,0.68,3,0.13,0.19,0,1
8,0.63,0.05,6,0.75,0.01,1,0
65,0.23,0.87,6,0.18,0.06,5,0
70,0.13,0.26,5,0.46,0.67,7,6
33,0.73,0.86,0,0.45,0.62,4,3
218,0.03,0.17,6,0.2,0.78,8,0
40,0.18,0.16,0,0.82,0.13,5,3
84,0.47,0.35,0,0.88,0.55,4,1
115,0.54,0.11,6,0.14,0.21,8,0
271,0.49,0.08,0,0.18,0.99,8,1
118,0.91,0.27,0,0.11,0.76,5,0
37,0.97,0.23,6,0.43,0.43,8,0
100,0.27,0.99,5,0.99,0.9,2,6
94,0.6,0.02,0,0.9,0.35,5,0
73,0.19,0.16,0,0.37,0.56,0,0
41,0.79,0.01,3,0.57,0.97,4,3
41,0.49,0.15,3,0.9,0.31,2,3
131,0.03,0.26,1,0.82,0.7,1,0
25,0.88,0.46,3,0.55,0.61,1,4
189,0.78,0.08,0,0.57,0.72,8,1
63,0.35,0.29,3,0.03,0.19,2,0
52,0.23,0.7,1,0.76,0.61,7,0
82,0.11,0.76,6,0.41,0.38,2,7
40,0.31,0.5,1,0.96,0.47,3,4
183,0.29,0.39,5,0.93,0.22,1,6
20,0.47,0.22,3,0.16,0.51,0,3
66,0.73,0.81,6,0.37,0.22,8,0
157,0.52,0.75,0,0.77,0.65,2,1
160,0.87,0.64,6,0.51,0.29,1,0
55,0.04,0.93,5,0.07,0.05,3,5
21,0.52,0.42,0,0.36,0.13,4,3
146,0.43,0.35,1,0.36,0.65,5,1
249,0.08,0.96,5,0.2,0.91,6,1
53,0.15,0.3,0,0.18,0.37,4,2
183,0.62,0.11,5,0.96,0.81,2,6
44,0.45,0.27,6,0.84,0.76,4,0
119,0.44,0.3,3,0.26,0.77,0,0
157,0.54,0.1,0,0.77,0.96,5,0
70,0.65,0.08,0,0.36,0.98,1,0
35,0.47,0.49,0,0.21,0.78,5,2
132,0.54,0.06,3,0.49,0.27,5,0
75,0.95,0.98,1,0.53,0.72,2,1
98,0.21,0.75,5,0.04,0.81,6,1
46,0.39,0.31,5,0.45,0.85,5,5
95,0.75,0.23,1,0.45,0.72,2,0
102,0.65,0.14,5,0.53,0.18,2,6
93,0.9,0.13,3,0.63,0.86,3,0
39,0.91,0.72,5,0.7,0.44,2,6
75,0.56,0.68,5,0.17,0.4,4,6
58,0.47,0.0,3,0.37,0.13,0,3
191,0.7,0.21,3,0.73,0.67,1,0
175,0.97,0.11,6,0.78,0.35,1,0
211,0.7,0.35,5,0.91,0.62,5,6
21,0.29,0.29,1,0.13,0.39,3,0
245,0.05,0.84,1,0.14,0.41,2,1
5,0.81,0.06,6,0.63,0.08,5,0
64,0.65,0.54,5,0.46,0.83,0,5
57,0.14,0.55,5,0.65,0.68,0,6
87,0.47,0.76,1,0.02,0.33,4,1
125,0.59,0.98,6,0.91,0.61,1,7
118,0.05,0.81,0,0.71,0.37,5,1
260,0.42,0.39,1,0.55,0.49,7,1
210,0.16,0.17,3,0.91,0.48,0,0
62,0.73,0.93,0,0.66,0.49,6,1
139,0.3,0.54,6,0.03,0.54,5,7
44,0.25,0.86,6,0.05,0.71,4,7
7,0.99,0.03,3,0.15,0.46,2,3
33,0.74,0.75,0,0.81,0.8,0,4
86,0.85,0.62,0,0.38,0.78,1,1
88,0.16,0.5,0,0.03,0.45,4,1
118,0.75,0.3,0,0.73,0.09,4,0
49,0.69,0.95,0,0.92,0.74,4,3
155,0.43,0.74,0,0.64,0.09,7,1
117,0.28,0.22,1,0.13,0.29,8,1
52,0.88,0.56,6,0.55,0.06,4,0
71,0.17,0.92,5,0.79,0.85,2,6
54,0.71,0.24,3,0.35,0.04,2,3
159,0.42,0.67,0,0.71,0.72,1,1
105,0.63,0.89,0,0.53,0.91,4,1
113,0.43,0.62,5,0.48,0.77,5,6
158,0.24,0.84,3,0.08,0.71,7,1
17,0.98,0.7,0,0.94,0.52,4,3
185,0.15,0.29,6,0.49,0.56,5,0
53,0.24,0.04,3,0.69,0.31,4,3
210,0.88,0.78,6,0.27,0.37,7,7
87,0.13,0.39,1,0.96,0.09,6,1
119,0.12,0.55,3,0.1,0.82,3,1
97,0.05,0.77,6,0.19,0.86,8,7
45,0.57,0.11,6,0.25,0.25,5,0
174,0.64,0.95,6,0.12,0.82,8,7
144,0.79,0.59,1,0.96,0.18,6,1
106,0.79,0.33,1,0.37,0.65,1,1
74,0.15,0.5,0,0.65,0.58,2,1
101,0.78,0.23,1,0.55,0.39,3,0
160,0.89,0.51,6,0.92,0.51,1,7
148,0.26,0.4,0,0.72,0.6,2,1
148,0.16,0.62,1,0.73,0.59,7,1
82,0.49,0.61,3,0.83,0.26,8,1
100,0.05,0.65,6,0.31,0.19,2,0
161,0.97,0.75,6,0.4,0.24,6,0
64,0.91,0.35,1,0.59,0.48,4,1
146,0.39,0.98,3,0.66,0.57,1,1
87,0.83,0.66,3,0.63,0.91,2,1
76,0.73,0.34,3,0.42,0.17,5,1
41,0.83,0.84,5,0.85,0.97,5,5
132,0.6,0.86,0,0.69,0.36,2,1
106,0.83,0.27,1,0.58,0.77,2,0
137,0.64,0.28,1,0.76,0.64,5,0
107,0.15,0.65,3,0.7,0.71,5,1
61,0.74,0.53,1,0.6,0.69,7,1
116,0.51,0.24,6,0.26,0.42,4,0
227,0.72,0.06,1,0.32,0.45,1,0
32,0.8,0.79,6,0.19,0.71,1,7
163,0.09,0.15,3,0.9,0.99,2,0
290,0.42,0.6,0,0.59,0.3,8,1
118,0.73,0.8,6,0.75,0.96,4,7
255,0.26,0.84,5,0.34,0.9,3,6
214,0.45,0.04,1,0.53,0.32,1,0
176,0.62,0.8,1,0.06,0.6,2,1
130,0.11,0.61,1,0.77,0.02,6,1
73,0.33,0.16,6,0.97,0.36,2,0
144,0.23,0.19,6,0.89,0.73,5,0
79,0.44,0.3,0,0.46,0.45,1,0
159,0.16,0.9,5,0.96,0.96,5,6
175,0.66,0.88,0,0.4,0.74,5,1
125,0.72,0.26,1,0.98,0.59,1,0
176,0.55,0.13,0,0.11,0.46,7,0
135,0.74,0.14,6,0.24,0.93,4,0
3,0.56,0.49,3,0.58,0.72,5,2
72,0.4,0.96,6,0.54,0.02,1,0
61,0.88,0.38,6,0.95,0.05,4,0
198,0.37,0.63,1,0.46,0.72,1,1
245,0.87,0.87,0,0.79,0.02,5,1
139,0.21,0.68,0,0.79,0.25,2,1
238,0.88,0.88,6,0.58,0.85,5,7
66,0.29,0.2,3,0.53,0.03,5,0
61,0.94,0.45,3,0.49,0.41,2,1
127,0.3,0.76,0,0.92,0.39,6,1
104,0.95,0.6,5,0.82,0.28,5,6
153,0.22,0.02,1,0.45,0.09,7,0
109,0.34,0.75,5,0.52,0.57,1,6
85,0.46,0.84,3,0.58,0.58,5,1
100,0.43,0.07,5,0.61,0.33,3,6
41,0.84,0.01,5,0.62,0.16,2,6
23,0.4,0.89,1,0.19,0.75,2,5
110,0.22,0.4,5,0.2,0.39,5,6
53,0.95,0.22,3,0.5,0.77,1,3
113,0.33,0.09,5,0.96,0.33,1,6
100,0.53,0.32,3,0.77,0.42,3,1
34,0.14,0.42,5,0.72,0.92,0,6
141,0.59,0.83,3,0.45,0.51,3,1
193,0.13,0.93,5,0.98,0.14,1,6
91,0.17,0.65,0,0.37,0.31,2,1
111,0.79,0.02,1,0.81,0.74,1,0
161,0.31,0.62,5,0.84,0.65,0,6
100,0.94,0.08,5,0.1,0.83,1,6
51,0.47,0.58,1,0.65,0.82,7,4
263,0.02,0.09,3,0.21,0.88,0,0
177,0.46,0.09,1,0.37,0.36,4,0
198,0.93,0.26,1,0.89,0.2,5,0
68,0.33,0.74,0,0.49,0.87,2,1
194,0.76,0.25,0,0.41,0.83,4,0
87,0.9,0.99,6,0.75,0.89,0,7
47,0.16,0.65,5,0.34,0.06,5,5
115,0.29,0.1,3,0.72,0.13,6,1
184,0.48,0.08,1,1.0,0.35,1,0
151,0.12,0.83,5,0.39,0.75,5,6
157,0.46,0.37,0,0.49,0.25,4,1
241,0.35,0.14,5,0.52,0.93,1,6
235,0.03,0.3,6,0.46,0.34,3,0
131,0.26,0.35,1,0.89,0.23,5,1
275,0.44,0.73,1,0.98,0.16,3,1
113,0.11,0.03,5,0.96,0.78,2,6
28,0.55,0.96,5,0.97,0.17,5,5
27,0.32,0.93,1,0.67,0.51,5,2
62,0.69,0.49,6,0.34,0.26,4,0
119,0.46,0.68,1,0.29,0.39,3,1
96,0.02,0.83,3,0.96,0.27,3,1
18,0.92,0.0,0,0.21,0.07,1,3
59,0.69,0.84,0,0.99,0.28,8,4
18,0.6,0.15,1,0.83,0.64,1,3
59,0.39,0.72,6,0.47,0.87,6,7
33,0.59,0.01,5,0.89,0.62,2,6
224,0.03,0.89,6,0.39,0.66,1,7
139,0.06,0.69,5,0.64,0.52,3,6
139,0.95,0.31,3,0.43,0.43,3,1
